ID	Plate	Row	Column	CTB	cellControl	virusControl	Chemical.name	wellType	Broad.Therapeutic.class	Reported.therapeutic.effect	Inhibition.Index	color	pch	CTBvc	CTBcc	Vratio	Vlog2R	I	z	p.value	log10Pval	e.value	FDR	log10FDR	sig	selected.FDR	selected.ii	selected.arbidolMean	selected.FDRandArbidol	selected.FDRorArbidol	selected.FDRonly	selected.ArbidolOnly
08B10	8	B	10	8150	38082.625	11173.5	Lacidipine	treated	Cardiovascular	Antihypertensive	-0.134407646143587	#1B00FFFF	1	11185.5	38161	0.213568826812715	-2.22722701286553	-25.7963281439519	-1.42039504476298	0.922253647693301	-0.0351496183782645	1436.87118310616	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
08B11	8	B	11	13550	38082.625	11173.5	Argatroban	treated	Hematology	Anticoagulant	0.105645699044232	#1B00FFFF	1	11185.5	38161	0.355074552553654	-1.49380612574274	15.6287593768823	0.472776224553943	0.318186419077111	-0.497318360973978	495.734440922138	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08B12	8	B	12	34338	38082.625	11173.5	Arbidol	treated	NA	NA	NA	black	19	11185.5	38161	0.89981918712822	-0.152292964601207	91.4001221596474	3.9356093926233	4.14929264011366e-05	-4.38202593429499	0.0646459793329709	0.00174718863062083	-2.75766020502544	2.75766020502544	1	NA	1	TRUE	TRUE	FALSE	FALSE
08C01	8	C	1	37082	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	0.971725059615838	-0.0413799201904431	97.6647140912224	4.22190801427105	1.21121486457507e-05	-4.91677880795355	0.0188707275900796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08C02	8	C	2	16321	38082.625	11173.5	Reboxetine mesylate	treated	Central Nervous System	Antidepressant	0.22882862858413	#1B00FFFF	1	11185.5	38161	0.427687953669977	-1.22536952228928	30.7905988978133	1.16568867661779	0.121870169992768	-0.914102583084628	189.873724848733	0.744602842544051	-0.128075310182038	0.128075310182038	0	0	0	FALSE	FALSE	FALSE	FALSE
08C03	8	C	3	9628	38082.625	11173.5	Camylofine chlorhydrate	treated	Gastroenterology	Anticholinergic	-0.0687041564792177	#1B00FFFF	1	11185.5	38161	0.25229946804329	-1.98679093039684	-12.2160143919049	-0.799760029550169	0.788075077331765	-0.103432406726518	1227.82097048289	0.959515876494264	-0.0179478348766013	0.0179478348766013	0	0	0	FALSE	FALSE	FALSE	FALSE
08C04	8	C	4	18330	38082.625	11173.5	Papaverine hydrochloride	treated	Cardiovascular 'Gastroenterology 'Respiratory	Antispastic 'Antitussive 'Erectile dysfunction treatment 'Vasodilator	0.318137363858635	#1B00FFFF	1	11185.5	38161	0.480333324598412	-1.05789219144408	40.2500555479162	1.59799606871	0.0550219260063512	-1.2594642114874	85.7241607178952	0.484313595749042	-0.314873339179955	0.314873339179955	0	0	0	FALSE	FALSE	FALSE	FALSE
08C05	8	C	5	15057	38082.625	11173.5	Yohimbine hydrochloride	treated	Cardiovascular	Erectile dysfunction treatment 'Vasodilator	0.172638364080907	#1B00FFFF	1	11185.5	38161	0.394565131940987	-1.34166462539067	24.2220174614182	0.86549740606712	0.193382919518158	-0.713581887474305	301.29058860929	0.891392273991981	-0.0499311344154144	0.0499311344154144	0	0	0	FALSE	FALSE	FALSE	FALSE
08C06	8	C	6	11175	38082.625	11173.5	Voriconazole	treated	Infectiology 'Metabolism	Antifungal	6.66814847743355e-05	#1B00FFFF	1	11185.5	38161	0.292838237991667	-1.77182414591329	-0.0742578403053223	-0.244868633099453	0.596720925211975	-0.224228732484791	929.691201480257	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08C07	8	C	7	8033	38082.625	11173.5	Alfacalcidol	treated	Metabolism	Antiosteoporetic	-0.13960880195599	#1B00FFFF	1	11185.5	38161	0.210502869421661	-2.24808819569457	-26.9746097277657	-1.47424378655549	0.929792017813341	-0.0316141865187093	1448.61596375318	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
08C08	8	C	8	15856	38082.625	11173.5	Cilostazol	treated	Hematology	Anticoagulant	0.208157368304068	#1B00FFFF	1	11185.5	38161	0.415502738397841	-1.26707010968484	28.435265810276	1.05804740902229	0.145016914494831	-0.838581339535036	225.936352782947	0.815654703187534	-0.0884936552629385	0.0884936552629385	0	0	0	FALSE	FALSE	FALSE	FALSE
08C09	8	C	9	11912	38082.625	11173.5	Galanthamine hydrobromide	treated	Central Nervous System	Analgesic 'Anti-Alzheimer 'Anti-fatigue	0.0328295176705934	#1B00FFFF	1	11185.5	38161	0.312151149078903	-1.67968331828923	5.13004151302032	-0.0070265281748584	0.502803156107081	-0.298602004900981	783.367317214832	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08C10	8	C	10	8428	38082.625	11173.5	Azelastine hydrochloride	treated	Immunology	Antihistaminic	-0.122049344298733	#1B00FFFF	1	11185.5	38161	0.22085375121197	-2.17883675805403	-23.0631491795704	-1.29548581224377	0.902423653721722	-0.0445895297767473	1405.97605249844	0.996671343114003	-0.0014480286522479	0.0014480286522479	0	0	0	FALSE	FALSE	FALSE	FALSE
08C11	8	C	11	22641	38082.625	11173.5	Etretinate	treated	Dermatology	Antipsoriatic	0.509779951100245	#1B00FFFF	1	11185.5	38161	0.593302062314929	-0.753161297280171	57.4618696408636	2.38459457419787	0.00854897629964237	-2.06808588691323	13.3193050748428	0.143218334138095	-0.844001382130623	0.844001382130623	0	0	0	FALSE	FALSE	FALSE	FALSE
08C12	8	C	12	10314	38082.625	11173.5	NA	virusCtl	NA	NA	NA	#1B00FFFF	17	11185.5	38161	0.270275936165195	-1.88749502667212	-6.60758194270989	-0.543448605382853	0.706589516096133	-0.15083281062517	1100.86646607778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08D01	8	D	1	37134	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	0.973087707345195	-0.0393582495425355	97.7789021174953	4.22712653047892	1.18347290466216e-05	-4.92684168069258	0.0184385078546364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08D02	8	D	2	14880	38082.625	11173.5	Emedastine difumarate	treated	Allergology	Antihistaminic	0.164769948877528	#1B00FFFF	1	11185.5	38161	0.389926888708367	-1.35872445087594	23.2584441896098	0.821461066176423	0.205691846125008	-0.68678292392561	320.467896262762	0.900190719839219	-0.0456654685619399	0.0456654685619399	0	0	0	FALSE	FALSE	FALSE	FALSE
08D03	8	D	3	10787	38082.625	11173.5	Etofenamate	treated	Metabolism	Anti-inflammatory	-0.0171815959102023	#1B00FFFF	1	11185.5	38161	0.28267078954954	-1.82280528829894	-2.95377534835277	-0.376465695217638	0.646714642954899	-0.189287305617725	1007.58141372373	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D04	8	D	4	12213	38082.625	11173.5	Zaleplon	treated	Central Nervous System	Hypnotic 'Sedative	0.0462102689486552	#1B00FFFF	1	11185.5	38161	0.320038783050759	-1.64368135001017	7.16350512588975	0.0859049565721478	0.465770985652272	-0.33182756853551	725.671195646239	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D05	8	D	5	12925	38082.625	11173.5	Diclofenac sodium	treated	Central Nervous System	Anti-inflammatory	0.0778617470549011	#1B00FFFF	1	11185.5	38161	0.338696575037342	-1.56193469678167	11.7807205938188	0.296916693450982	0.383265055528852	-0.416500776056949	597.126956513951	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D06	8	D	6	35840	38082.625	11173.5	Exemestane	treated	Endocrinology	Antineoplastic	1.09653256279173	#1B00FFFF	1	11185.5	38161	0.939178742695422	-0.0905283399263661	94.8887124463028	4.09504173897121	2.11046169088603e-05	-4.67562252675421	0.0328809931440043	0.000967088033647185	-3.01453399045992	3.01453399045992	1	1	1	TRUE	TRUE	FALSE	FALSE
08D07	8	D	7	11943	38082.625	11173.5	Fomepizole	treated	Metabolism	NA	0.0342076016892643	#1B00FFFF	1	11185.5	38161	0.312963496763712	-1.67593370005883	5.34182749579158	0.00265232012268485	0.498941878602514	-0.301950042096754	777.351446862717	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D08	8	D	8	11131	38082.625	11173.5	Temozolomide	treated	Oncology	Antineoplastic	-0.0018893087352745	#1B00FFFF	1	11185.5	38161	0.291685228374518	-1.77751576826881	-0.395732123834497	-0.259560355285811	0.602398539861029	-0.220116089481769	938.536925103483	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D09	8	D	9	15675	38082.625	11173.5	Xylazine	treated	Central Nervous System	Analgesic 'Sedative	0.200111135807957	#1B00FFFF	1	11185.5	38161	0.410759676109117	-1.28363353429457	27.4997302587944	1.01529242325191	0.154983227518285	-0.809715299187096	241.463868473487	0.841337520813545	-0.0750297425845429	0.0750297425845429	0	0	0	FALSE	FALSE	FALSE	FALSE
08D10	8	D	10	10984	38082.625	11173.5	Celiprolol hydrochloride	treated	Cardiovascular	Antianginal 'Antihypertensive	-0.00842409424316516	#1B00FFFF	1	11185.5	38161	0.287833128062682	-1.79669544672423	-1.47903895704185	-0.309068648332902	0.621365346297702	-0.206652971118615	968.08720953182	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D11	8	D	11	13389	38082.625	11173.5	Zopiclone	treated	Central Nervous System	Hypnotic 'Sedative	0.0984885530117803	#1B00FFFF	1	11185.5	38161	0.350855585545452	-1.51105076489832	14.6547474570858	0.428262827168758	0.334229889705999	-0.475954714365038	520.730168161946	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08D12	8	D	12	11269	38082.625	11173.5	NA	virusCtl	NA	NA	NA	#1B00FFFF	17	11185.5	38161	0.29530148581012	-1.75973947947374	0.608308437404911	-0.213674616533629	0.584599596372027	-0.233141488830553	910.806171147617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08E01	8	E	1	37898	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	0.993108147061136	-0.00997726259876473	99.4383993815682	4.30296734892675	8.42628468301602e-06	-5.07436387227131	0.013128151536139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08E02	8	E	2	11764	38082.625	11173.5	Tranilast	treated	Allergology	Antiallergic	0.0262502778395198	#1B00FFFF	1	11185.5	38161	0.30827284400304	-1.69772028798427	4.11127716999937	-0.0535851596669895	0.521367159802994	-0.282856327915516	812.290034973065	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E03	8	E	3	10412	38082.625	11173.5	Tizanidine hydrochloride	treated	Metabolism	Muscle relaxant	-0.0338519671038009	#1B00FFFF	1	11185.5	38161	0.272844003039753	-1.87385176046722	-5.8369828139818	-0.508231392385175	0.694354461053374	-0.158418769919354	1081.80425032116	0.940953506462164	-0.0264318350060795	0.0264318350060795	0	0	0	FALSE	FALSE	FALSE	FALSE
08E04	8	E	4	11891	38082.625	11173.5	Zafirlukast	treated	Respiratory	Antiasthmatic	0.0318959768837519	#1B00FFFF	1	11185.5	38161	0.311600849034354	-1.68222893049939	4.98626021301758	-0.0135974889747195	0.505424446102943	-0.296343756181727	787.451287028386	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E05	8	E	5	20812	38082.625	11173.5	Butenafine hydrochloride	treated	Infectiology 'Metabolism	Antifungal	0.428472993998666	#1B00FFFF	1	11185.5	38161	0.545373548911192	-0.87468336489464	50.5980587308817	2.07091099763894	0.0191835571169007	-1.71707086051224	29.8879819881312	0.257655017139062	-0.588961396402614	0.588961396402614	0	0	0	FALSE	FALSE	FALSE	FALSE
08E06	8	E	6	10679	38082.625	11173.5	Carbadox	treated	Infectiology	Antibacterial	-0.0219826628139587	#1B00FFFF	1	11185.5	38161	0.279840675034721	-1.83732242042629	-3.77373218280546	-0.413938608709617	0.660540466176022	-0.180100571389922	1029.12204630224	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E07	8	E	7	26367	38082.625	11173.5	Rimantadine hydrochloride	treated	Infectiology	Antiviral	0.67541675927984	#1B00FFFF	1	11185.5	38161	0.690941013076177	-0.533365544584902	69.8763760340865	2.95195093318155	0.00157886552065596	-2.80165485930407	2.45987248118199	0.0356503258142317	-1.44793649670478	1.44793649670478	1	0	0	FALSE	TRUE	TRUE	FALSE
08E08	8	E	8	12019	38082.625	11173.5	Tirofiban hydrochloride	treated	Hematology	Antiplatelet	0.0375861302511669	#1B00FFFF	1	11185.5	38161	0.314955058829695	-1.66678211081159	5.85872767163544	0.0262752167917695	0.489518911110207	-0.310230525858463	762.670463509702	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E09	8	E	9	11825	38082.625	11173.5	Oxibendazol	treated	Metabolism	NA	0.0289619915536786	#1B00FFFF	1	11185.5	38161	0.309871334608632	-1.69025879375721	4.53271737823308	-0.0343248866847841	0.513690960072495	-0.289298076917626	800.330515792947	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E10	8	E	10	12475	38082.625	11173.5	Ipsapirone	treated	Central Nervous System	NA	0.0578573016225828	#1B00FFFF	1	11185.5	38161	0.326904431225597	-1.61305916175935	8.89310793737505	0.164949674302362	0.43449179671177	-0.3620184187008	676.938219276938	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08E11	8	E	11	43402	38082.625	11173.5	Hydroxychloroquine sulfate	treated	Metabolism	Antimalarial	1.43269615470104	orange	13	11185.5	38161	1.13733916826079	0.185662547458475	110.48852952713	4.80797023886077	7.62352285189621e-07	-6.11784429354409	0.00118774486032543	5.16410808837143e-05	-4.28700467622514	4.28700467622514	1	1	1	TRUE	TRUE	FALSE	FALSE
08E12	8	E	12	10270	38082.625	11173.5	NA	virusCtl	NA	NA	NA	#1B00FFFF	17	11185.5	38161	0.269122926548046	-1.89366279566578	-6.95594994648052	-0.559369399649278	0.712045179593468	-0.147492449304666	1109.36638980662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08F01	8	F	1	38471	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	1.00812347684809	0.0116723536458992	100.661213271211	4.35885126522333	6.53734658025671e-06	-5.18459849011392	0.01018518597204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08F02	8	F	2	11732	38082.625	11173.5	Loracarbef	treated	Infectiology	Antibacterial	0.0248277394976661	#1B00FFFF	1	11185.5	38161	0.307434291554205	-1.70165000111438	3.8893190648994	-0.0637288849483409	0.525406947686713	-0.279504188645397	818.584024495899	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F03	8	F	3	11184	38082.625	11173.5	Fenipentol	treated	Metabolism	Choleretic	0.00046677039342071	#1B00FFFF	1	11185.5	38161	0.293074080867902	-1.7706627114959	-0.00865768733040281	-0.241870635212002	0.595559797823116	-0.225074626186579	927.882165008414	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F04	8	F	4	11635	38082.625	11173.5	Diosmin	treated	Cardiovascular	Vasoconstrictor	0.020515670148922	#1B00FFFF	1	11185.5	38161	0.304892429443673	-1.71362776657862	3.21279076938429	-0.0946469592023785	0.537702375411729	-0.269458044932724	837.740300891474	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F05	8	F	5	15321	38082.625	11173.5	Carbidopa	treated	Central Nervous System	Antiparkinsonian	0.1843743054012	#1B00FFFF	1	11185.5	38161	0.401483189643877	-1.31658851243776	25.6383667800633	0.930226100629975	0.176127015344599	-0.754174024411866	274.405889906885	0.872262362801111	-0.059352866467694	0.059352866467694	0	0	0	FALSE	FALSE	FALSE	FALSE
08F06	8	F	6	10872	38082.625	11173.5	(-) Emtricitabine	treated	Infectiology	Antiviral	-0.0134029784396533	#1B00FFFF	1	11185.5	38161	0.284898194491759	-1.81148161610394	-2.31419155687472	-0.347236024725378	0.635792995627011	-0.19668426090897	990.565487186883	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F07	8	F	7	11452	38082.625	11173.5	Demecarium bromide	treated	Ophthalmology	Antiglaucoma	0.0123805290064459	#1B00FFFF	1	11185.5	38161	0.300096957626897	-1.73649940187198	1.92095478488046	-0.153685259828837	0.5610710461756	-0.250982142293891	874.148689941584	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F08	8	F	8	9151	38082.625	11173.5	Tolvaptan	treated	Cardiovascular	Antihypertensive 'Diuretic	-0.089908868637475	#1B00FFFF	1	11185.5	38161	0.239799795602841	-2.0600976658387	-16.3565263201363	-0.988985899473784	0.838664979697731	-0.0764114915259664	1306.64003836906	0.974781362281981	-0.0110927830731475	0.0110927830731475	0	0	0	FALSE	FALSE	FALSE	FALSE
08F09	8	F	9	10902	38082.625	11173.5	Acipimox	treated	Metabolism	Antilipemic	-0.0120693487441654	#1B00FFFF	1	11185.5	38161	0.285684337412542	-1.80750615191606	-2.08964933996984	-0.336974202741797	0.631931826410608	-0.199329771418041	984.549785547727	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F10	8	F	10	12002	38082.625	11173.5	Diflorasone Diacetate	treated	Endocrinology	Anti-inflammatory 'Antipruritic 'Antipsoriatic	0.0368304067570571	#1B00FFFF	1	11185.5	38161	0.314509577841252	-1.66882414234981	5.74338962130686	0.0210041432416829	0.491621175288463	-0.308369419290718	765.945791099425	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F11	8	F	11	13343	38082.625	11173.5	Acamprosate calcium	treated	Central Nervous System	Antiaddictive	0.0964436541453656	#1B00FFFF	1	11185.5	38161	0.349650166400252	-1.51601590311353	14.3743064596597	0.415446370503491	0.338907583509423	-0.469918713135335	528.018015107681	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08F12	8	F	12	11102	38082.625	11173.5	NA	virusCtl	NA	NA	NA	#1B00FFFF	17	11185.5	38161	0.290925290217762	-1.78127937910975	-0.608308437404924	-0.269275322555016	0.606141089594952	-0.217426274677513	944.367817588936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08G01	8	G	1	38424	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	1.00689185293886	0.00990873636608043	100.561600618432	4.35429885933628	6.67467431225999e-06	-5.17556992065089	0.0103991425785011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08G02	8	G	2	26652	38082.625	11173.5	Mizolastine	treated	Allergology	Antihistaminic	0.688086241386975	#1B00FFFF	1	11185.5	38161	0.698409370823616	-0.517855178603196	70.7524327152549	2.9919876702976	0.00138583728541749	-2.85828775831994	2.15913449068045	0.0317519778041243	-1.49822921768963	1.49822921768963	1	0	0	FALSE	TRUE	TRUE	FALSE
08G03	8	G	3	13302	38082.625	11173.5	Amisulpride	treated	Central Nervous System	Antipsychotic	0.0946210268948655	#1B00FFFF	1	11185.5	38161	0.348575771075181	-1.52045580128287	14.1235320769308	0.403985710191689	0.343111613657705	-0.464564581675408	534.567894078704	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08G04	8	G	4	15101	38082.625	11173.5	Pyridoxine hydrochloride	treated	Metabolism	Vitamin	0.174594354300956	#1B00FFFF	1	11185.5	38161	0.395718141558135	-1.33745488821712	24.4597918879664	0.876363954331935	0.1904161037148	-0.72029632560106	296.668289587658	0.882941338058505	-0.0540681496543584	0.0540681496543584	0	0	0	FALSE	FALSE	FALSE	FALSE
08G05	8	G	5	12137	38082.625	11173.5	Mercaptopurine	treated	Immunology	Immunosuppressant	0.0428317403867525	#1B00FFFF	1	11185.5	38161	0.318047220984775	-1.65268711421119	6.65484144209024	0.0626584764909695	0.475019231672671	-0.323288807132518	740.079962946022	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08G06	8	G	6	8849	38082.625	11173.5	Cytarabine	treated	Oncology	Antineoplastic	-0.10333407423872	#1B00FFFF	1	11185.5	38161	0.231885956866958	-2.10851264261307	-19.0911016307267	-1.11395894652382	0.867351600422453	-0.0618048158233066	1351.33379345818	0.990349429783159	-0.00421154413862334	0.00421154413862334	0	0	0	FALSE	FALSE	FALSE	FALSE
08G07	8	G	7	17995	38082.625	11173.5	Racecadotril	treated	Gastroenterology	Antidiarrheal	0.303245165592354	#1B00FFFF	1	11185.5	38161	0.471554728649669	-1.08450287505924	38.7470305903483	1.52930620377483	0.0630942762032162	-1.20001003736616	98.3008823246109	0.522877033641547	-0.281600433293294	0.281600433293294	0	0	0	FALSE	FALSE	FALSE	FALSE
08G08	8	G	8	11677	38082.625	11173.5	Folic acid	treated	Metabolism	NA	0.022382751722605	#1B00FFFF	1	11185.5	38161	0.305993029532769	-1.70842930593364	3.50641028714428	-0.081228229915341	0.53236977526821	-0.273786609108043	829.432109867871	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08G09	8	G	9	11803	38082.625	11173.5	Benazepril hydrochloride	treated	Cardiovascular	Antihypertensive	0.0279839964436541	#1B00FFFF	1	11185.5	38161	0.309294829800058	-1.69294537747751	4.38097372366918	-0.0412597356933	0.516455584009957	-0.286967022544803	804.637799887514	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08G10	8	G	10	11400	38082.625	11173.5	Aniracetam	treated	Central Nervous System	Anti-Alzheimer	0.0100689042009335	#1B00FFFF	1	11185.5	38161	0.298734309897539	-1.74306515293187	1.55010795317538	-0.170633360825563	0.567743967770856	-0.245847471423944	884.545101786993	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08G11	8	G	11	8134	38082.625	11173.5	Dimethisoquin hydrochloride	treated	Neuromuscular	Antipruritic 'Local anesthetic	-0.135118915314514	#1B00FFFF	1	11185.5	38161	0.213149550588297	-2.2300620814092	-25.9564585201262	-1.42771317601293	0.923312783932832	-0.0346511512767547	1438.52131736735	0.999999854162159	-6.33365742768098e-08	6.33365742768098e-08	0	0	0	FALSE	FALSE	FALSE	FALSE
08G12	8	G	12	11495	38082.625	11173.5	NA	virusCtl	NA	NA	NA	#1B00FFFF	17	11185.5	38161	0.301223762480019	-1.73109251126579	2.22634684625963	-0.139728512575383	0.555562751189267	-0.255266880096508	865.566766352877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08H01	8	H	1	38629	38082.625	11173.5	NA	cellCtl	NA	NA	NA	#1B00FFFF	5	11185.5	38161	1.01226382956421	0.0175853532711436	100.995191388397	4.37411442612117	6.0963208135306e-06	-5.21493218670126	0.00949806782748067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
08H02	8	H	2	29549	38082.625	11173.5	Alendronate sodium	treated	Metabolism	Antiosteoporetic	0.816870415647922	#1B00FFFF	1	11185.5	38161	0.774324572207227	-0.368989669912393	79.1606561986932	3.37625257056692	0.000367402154399187	-3.43485830137551	0.572412556553934	0.0110079337798833	-1.95829419167377	1.95829419167377	1	0	0	FALSE	TRUE	TRUE	FALSE
08H03	8	H	3	33883	38082.625	11173.5	Dipivefrin hydrochloride	treated	Ophthalmology	Antiglaucoma	1.00953545232274	#1B00FFFF	1	11185.5	38161	0.887896019496344	-0.171537360812553	90.3131599373578	3.88593404434463	5.0968591165564e-05	-4.29269737067807	0.0794090650359487	0.00208971223778812	-2.67991351395833	2.67991351395833	1	1	1	TRUE	TRUE	FALSE	FALSE
08H04	8	H	4	14669	38082.625	11173.5	Thiorphan	treated	Gastroenterology	Antidiarrheal	0.15539008668593	#1B00FFFF	1	11185.5	38161	0.38439768349886	-1.37932845288282	22.0946886961403	0.768276182411527	0.221161560812604	-0.655290353758129	344.569711746036	0.911560083984223	-0.0402147002588088	0.0402147002588088	0	0	0	FALSE	FALSE	FALSE	FALSE
08H05	8	H	5	21010	38082.625	11173.5	Tomoxetine hydrochloride	treated	Central Nervous System	CNS Stimulant	0.437274949988886	#1B00FFFF	1	11185.5	38161	0.55056209218836	-0.861022815310924	51.3696340596238	2.10617282403228	0.0175946714300889	-1.75461883894142	27.4124980880785	0.251490808147509	-0.599477883545495	0.599477883545495	0	0	0	FALSE	FALSE	FALSE	FALSE
08H06	8	H	6	11926	38082.625	11173.5	Aceclidine hydrochloride	treated	Ophthalmology	Antiglaucoma	0.0334518781951544	#1B00FFFF	1	11185.5	38161	0.312518015775268	-1.67798873544716	5.22575496184157	-0.00265232012268481	0.501058121397486	-0.300111894216264	780.648553137283	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08H07	8	H	7	15278	38082.625	11173.5	Penciclovir	treated	Infectiology	Antiviral	0.182462769504334	#1B00FFFF	1	11185.5	38161	0.400356384790755	-1.32064328073701	25.4093453073697	0.919759571815953	0.178849207152971	-0.747512980758807	278.647064744329	0.873238203770858	-0.0588672723628904	0.0588672723628904	0	0	0	FALSE	FALSE	FALSE	FALSE
08H08	8	H	8	11374	38082.625	11173.5	Levetiracetam	treated	Central Nervous System	Anticonvulsant	0.00891309179817729	#1B00FFFF	1	11185.5	38161	0.298052986032861	-1.7463592679191	1.3640497101586	-0.179136423611412	0.571084708674841	-0.243299468318936	889.749976115402	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08H09	8	H	9	12457	38082.625	11173.5	Dexfenfluramine hydrochloride	treated	Central Nervous System	Anorectic	0.05705712380529	#1B00FFFF	1	11185.5	38161	0.326432745473127	-1.61514230914005	8.77544758152801	0.15957246888028	0.436608933844603	-0.359907382049423	680.236718929891	0.933066224633313	-0.0300875309886233	0.0300875309886233	0	0	0	FALSE	FALSE	FALSE	FALSE
08H10	8	H	10	14745	38082.625	11173.5	Etoricoxib	treated	Central Nervous System 'Metabolism	Analgesic 'Anti-inflammatory	0.158768615247833	#1B00FFFF	1	11185.5	38161	0.386389245564844	-1.37187315492223	22.5157789267754	0.787520461039241	0.215488627764507	-0.666575644433377	335.731282057102	0.904936070234775	-0.0433821007118774	0.0433821007118774	0	0	0	FALSE	FALSE	FALSE	FALSE
08H11	8	H	11	8360	38082.625	11173.5	Sertindole	treated	Central Nervous System	Antipsychotic	-0.125072238275172	#1B00FFFF	1	11185.5	38161	0.219071827258196	-2.19052412990309	-23.7232754593593	-1.32565429665286	0.907522883785732	-0.0421424151330984	1413.92065293817	0.999056169423517	-0.000410093971290155	0.000410093971290155	0	0	0	FALSE	FALSE	FALSE	FALSE
